Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 03.35.11, CET,ven 13 mar 2020, 03.35.13, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.29, CET,ven 13 mar 2020, 04.10.31, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.31, CET,ven 13 mar 2020, 04.10.34, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.34, CET,ven 13 mar 2020, 04.10.36, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.36, CET,ven 13 mar 2020, 04.10.39, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.39, CET,ven 13 mar 2020, 04.10.41, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.41, CET,ven 13 mar 2020, 04.10.43, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.43, CET,ven 13 mar 2020, 04.10.46, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.46, CET,ven 13 mar 2020, 04.10.48, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.48, CET,ven 13 mar 2020, 04.10.51, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.51, CET,ven 13 mar 2020, 04.10.53, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.53, CET,ven 13 mar 2020, 04.10.55, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.55, CET,ven 13 mar 2020, 04.10.58, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.10.58, CET,ven 13 mar 2020, 04.11.00, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.00, CET,ven 13 mar 2020, 04.11.02, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.02, CET,ven 13 mar 2020, 04.11.05, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.05, CET,ven 13 mar 2020, 04.11.07, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.07, CET,ven 13 mar 2020, 04.11.09, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.09, CET,ven 13 mar 2020, 04.11.12, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.12, CET,ven 13 mar 2020, 04.11.14, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.14, CET,ven 13 mar 2020, 04.11.16, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.16, CET,ven 13 mar 2020, 04.11.19, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.19, CET,ven 13 mar 2020, 04.11.21, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.21, CET,ven 13 mar 2020, 04.11.23, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.23, CET,ven 13 mar 2020, 04.11.25, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.26, CET,ven 13 mar 2020, 04.11.28, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.28, CET,ven 13 mar 2020, 04.11.30, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.30, CET,ven 13 mar 2020, 04.11.32, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.32, CET,ven 13 mar 2020, 04.11.35, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.35, CET,ven 13 mar 2020, 04.11.37, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.37, CET,ven 13 mar 2020, 04.11.39, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.39, CET,ven 13 mar 2020, 04.11.42, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.42, CET,ven 13 mar 2020, 04.11.44, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.44, CET,ven 13 mar 2020, 04.11.46, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.46, CET,ven 13 mar 2020, 04.11.48, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.48, CET,ven 13 mar 2020, 04.11.51, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.51, CET,ven 13 mar 2020, 04.11.53, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.53, CET,ven 13 mar 2020, 04.11.56, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.56, CET,ven 13 mar 2020, 04.11.58, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.11.58, CET,ven 13 mar 2020, 04.12.01, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.01, CET,ven 13 mar 2020, 04.12.03, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.03, CET,ven 13 mar 2020, 04.12.05, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.05, CET,ven 13 mar 2020, 04.12.08, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.08, CET,ven 13 mar 2020, 04.12.10, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.10, CET,ven 13 mar 2020, 04.12.12, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.12, CET,ven 13 mar 2020, 04.12.15, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.15, CET,ven 13 mar 2020, 04.12.17, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.17, CET,ven 13 mar 2020, 04.12.19, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.19, CET,ven 13 mar 2020, 04.12.22, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.22, CET,ven 13 mar 2020, 04.12.24, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.24, CET,ven 13 mar 2020, 04.12.26, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.26, CET,ven 13 mar 2020, 04.12.29, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.29, CET,ven 13 mar 2020, 04.12.31, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.31, CET,ven 13 mar 2020, 04.12.33, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.33, CET,ven 13 mar 2020, 04.12.36, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.36, CET,ven 13 mar 2020, 04.12.38, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.38, CET,ven 13 mar 2020, 04.12.40, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.40, CET,ven 13 mar 2020, 04.12.43, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.43, CET,ven 13 mar 2020, 04.12.45, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.45, CET,ven 13 mar 2020, 04.12.47, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.47, CET,ven 13 mar 2020, 04.12.50, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.50, CET,ven 13 mar 2020, 04.12.52, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.52, CET,ven 13 mar 2020, 04.12.54, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.54, CET,ven 13 mar 2020, 04.12.57, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.57, CET,ven 13 mar 2020, 04.12.59, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.12.59, CET,ven 13 mar 2020, 04.13.01, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.01, CET,ven 13 mar 2020, 04.13.04, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.04, CET,ven 13 mar 2020, 04.13.06, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.06, CET,ven 13 mar 2020, 04.13.08, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.08, CET,ven 13 mar 2020, 04.13.11, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.11, CET,ven 13 mar 2020, 04.13.13, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.13, CET,ven 13 mar 2020, 04.13.16, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.16, CET,ven 13 mar 2020, 04.13.18, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.18, CET,ven 13 mar 2020, 04.13.20, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.20, CET,ven 13 mar 2020, 04.13.23, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.23, CET,ven 13 mar 2020, 04.13.25, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.25, CET,ven 13 mar 2020, 04.13.27, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 91039b0f20971ecdc7fa82a242dd9bbdd2f15eed,./integration-test-2_1/, TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,test fail, ven 13 mar 2020, 04.13.27, CET,ven 13 mar 2020, 04.13.30, CET
