Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 03.49.28, CET,mer 11 mar 2020, 03.49.30, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.34, CET,mer 11 mar 2020, 04.22.36, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.36, CET,mer 11 mar 2020, 04.22.38, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.38, CET,mer 11 mar 2020, 04.22.41, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.41, CET,mer 11 mar 2020, 04.22.43, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.43, CET,mer 11 mar 2020, 04.22.45, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.45, CET,mer 11 mar 2020, 04.22.47, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.47, CET,mer 11 mar 2020, 04.22.50, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.50, CET,mer 11 mar 2020, 04.22.52, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.52, CET,mer 11 mar 2020, 04.22.54, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.54, CET,mer 11 mar 2020, 04.22.57, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.57, CET,mer 11 mar 2020, 04.22.59, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.22.59, CET,mer 11 mar 2020, 04.23.02, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.02, CET,mer 11 mar 2020, 04.23.04, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.04, CET,mer 11 mar 2020, 04.23.06, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.06, CET,mer 11 mar 2020, 04.23.09, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.09, CET,mer 11 mar 2020, 04.23.11, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.11, CET,mer 11 mar 2020, 04.23.13, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.13, CET,mer 11 mar 2020, 04.23.16, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.16, CET,mer 11 mar 2020, 04.23.18, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.18, CET,mer 11 mar 2020, 04.23.20, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.20, CET,mer 11 mar 2020, 04.23.23, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.23, CET,mer 11 mar 2020, 04.23.25, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.25, CET,mer 11 mar 2020, 04.23.27, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.27, CET,mer 11 mar 2020, 04.23.30, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.30, CET,mer 11 mar 2020, 04.23.32, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.32, CET,mer 11 mar 2020, 04.23.34, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.34, CET,mer 11 mar 2020, 04.23.37, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.37, CET,mer 11 mar 2020, 04.23.39, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.39, CET,mer 11 mar 2020, 04.23.41, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.41, CET,mer 11 mar 2020, 04.23.43, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.44, CET,mer 11 mar 2020, 04.23.46, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.46, CET,mer 11 mar 2020, 04.23.48, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.48, CET,mer 11 mar 2020, 04.23.51, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.51, CET,mer 11 mar 2020, 04.23.53, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.53, CET,mer 11 mar 2020, 04.23.55, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.55, CET,mer 11 mar 2020, 04.23.57, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.23.57, CET,mer 11 mar 2020, 04.24.00, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.00, CET,mer 11 mar 2020, 04.24.02, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.02, CET,mer 11 mar 2020, 04.24.04, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.04, CET,mer 11 mar 2020, 04.24.07, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.07, CET,mer 11 mar 2020, 04.24.09, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.09, CET,mer 11 mar 2020, 04.24.11, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.11, CET,mer 11 mar 2020, 04.24.14, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.14, CET,mer 11 mar 2020, 04.24.16, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.16, CET,mer 11 mar 2020, 04.24.18, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.18, CET,mer 11 mar 2020, 04.24.21, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.21, CET,mer 11 mar 2020, 04.24.23, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.23, CET,mer 11 mar 2020, 04.24.25, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.25, CET,mer 11 mar 2020, 04.24.27, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.27, CET,mer 11 mar 2020, 04.24.30, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.30, CET,mer 11 mar 2020, 04.24.32, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.32, CET,mer 11 mar 2020, 04.24.35, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.35, CET,mer 11 mar 2020, 04.24.37, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.37, CET,mer 11 mar 2020, 04.24.39, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.39, CET,mer 11 mar 2020, 04.24.41, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.41, CET,mer 11 mar 2020, 04.24.44, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.44, CET,mer 11 mar 2020, 04.24.46, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.46, CET,mer 11 mar 2020, 04.24.49, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.49, CET,mer 11 mar 2020, 04.24.51, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.51, CET,mer 11 mar 2020, 04.24.53, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.53, CET,mer 11 mar 2020, 04.24.55, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.55, CET,mer 11 mar 2020, 04.24.58, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.24.58, CET,mer 11 mar 2020, 04.25.00, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.00, CET,mer 11 mar 2020, 04.25.02, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.02, CET,mer 11 mar 2020, 04.25.05, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.05, CET,mer 11 mar 2020, 04.25.07, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.07, CET,mer 11 mar 2020, 04.25.10, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.10, CET,mer 11 mar 2020, 04.25.12, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.12, CET,mer 11 mar 2020, 04.25.14, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.14, CET,mer 11 mar 2020, 04.25.17, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.17, CET,mer 11 mar 2020, 04.25.19, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.19, CET,mer 11 mar 2020, 04.25.21, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.21, CET,mer 11 mar 2020, 04.25.24, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.24, CET,mer 11 mar 2020, 04.25.26, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.26, CET,mer 11 mar 2020, 04.25.28, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.28, CET,mer 11 mar 2020, 04.25.31, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.31, CET,mer 11 mar 2020, 04.25.33, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.33, CET,mer 11 mar 2020, 04.25.35, CET
Achilles,https://github.com/doanduyhai/Achilles.git, 3ef293744f913c1aa8cf59d2fdd78f46a5e2f79f,./integration-test-2_1/, TestCRUDSimpleEntity,should_insert_with_insert_strategy_non_null_fields,test fail, mer 11 mar 2020, 04.25.35, CET,mer 11 mar 2020, 04.25.38, CET
